user_uid,element_uid,rating
353592,747,10
335085,747,10
420970,747,10
52589,747,10
589971,747,10
256278,747,10
462319,747,10
38020,747,9
497547,747,10
551481,747,9
566581,747,10
581990,747,8
55449,8469,4
500580,4410,10
234819,9597,10
191871,747,10
313508,747,9
537247,747,10
61566,747,9
233995,747,10
91883,6051,9
377942,747,10
317351,747,8
279238,747,9
62892,747,10
440044,747,10
317164,747,10
394551,747,9
503579,747,10
378366,5441,10
366080,747,10
74227,747,8
245431,747,8
125391,747,10
295854,747,10
171635,747,10
90947,747,4
197720,747,8
425967,747,10
410005,747,10
58131,747,10
158999,747,7
568411,747,10
518330,747,10
190297,747,10
196433,747,10
82206,747,9
270433,747,8
340085,747,9
422365,4626,6
223442,747,10
552131,747,10
78902,10104,4
493230,747,9
145449,4886,10
141466,747,10
434219,747,4
374911,747,10
78456,747,10
313833,747,9
283647,747,10
161718,747,4
178531,747,8
29634,747,10
502250,747,10
127000,747,10
472559,747,10
504706,747,9
365741,747,4
247585,747,10
438206,747,10
293705,747,8
315840,747,9
10289,747,4
82906,747,8
317794,747,10
98589,747,10
338877,747,9
57112,747,10
191906,747,10
366596,747,9
449904,747,6
484148,747,10
540204,3469,10
421448,747,10
557136,747,10
120516,747,9
505390,747,9
520376,747,7
199784,747,10
544447,747,10
343033,8585,10
201616,747,8
394281,747,10
493668,747,10
127245,747,10
237745,747,9
269189,747,10
368551,747,8
236497,747,10
252486,9718,6
517179,747,10
297980,747,10
359769,747,10
424648,747,8
212129,747,10
233063,747,10
69314,747,10
120005,747,10
163057,747,10
263291,747,10
218816,747,10
365144,747,10
123458,747,10
393812,747,4
333284,747,10
265998,747,4
92969,747,4
233517,747,9
511631,747,8
223297,747,8
208645,747,4
226506,747,4
167801,747,10
9490,747,10
391878,747,10
190272,747,8
160527,8654,6
264002,747,8
324233,747,10
549687,747,10
394683,747,10
16880,1630,8
964,747,10
390515,747,10
294458,747,10
31176,747,9
506131,747,8
356449,747,9
107388,747,10
9452,747,8
520814,747,10
421119,747,10
276361,747,10
215737,747,6
529479,747,8
562322,747,10
410131,747,7
44071,6591,7
167226,747,10
188475,9068,10
101698,747,7
49766,747,10
241806,747,8
89667,747,10
206299,8390,10
350462,747,10
462793,582,8
480025,747,8
3532,747,6
341957,747,10
107256,747,10
142175,747,10
325941,747,10
14029,747,10
234915,747,8
50811,747,4
540630,747,10
423895,747,8
145449,747,10
104558,747,10
58252,747,9
132156,747,10
430659,747,8
284417,747,8
219616,747,10
257748,747,10
184276,747,10
62565,747,10
427009,8469,7
168980,747,10
469422,747,6
487135,6380,6
455311,747,9
126408,747,10
254961,747,10
389048,747,8
411008,747,9
445979,747,6
540814,747,8
469713,747,10
530702,747,10
39632,747,10
287527,747,8
492766,747,10
513764,747,6
262761,747,8
271709,4833,10
241410,747,10
563624,747,10
63328,747,9
452090,747,10
541725,747,8
533903,747,8
359282,747,10
285360,96,9
424419,2436,8
487497,747,10
32197,747,10
89302,747,8
146221,9265,4
175327,747,9
86794,7271,6
590515,747,10
128371,747,9
125480,747,10
438873,747,10
90641,747,8
422121,747,10
329649,747,10
586658,747,10
472487,747,10
12210,7328,10
590624,747,9
311389,4743,10
562343,747,7
444194,747,9
468113,747,5
457092,1513,4
383463,747,8
502839,747,10
16664,747,5
288101,747,10
517589,747,9
553181,747,9
576264,747,8
187987,747,10
334962,747,10
234230,747,5
253999,747,10
298439,5770,8
390975,9741,10
549375,747,10
544777,747,7
292340,5691,10
68383,747,10
144285,747,8
190857,747,10
289114,747,10
110280,747,7
364897,747,10
334617,747,6
424419,2882,8
156169,747,10
114485,747,10
267801,747,10
329710,747,10
397324,747,10
393710,9904,9
582406,747,7
249431,747,10
202319,747,9
201737,994,9
197781,747,10
424587,747,8
593106,747,10
591659,747,10
84719,747,10
40693,747,8
118053,747,10
446307,747,10
251162,747,9
497525,747,9
313514,7328,8
369466,5694,10
431137,747,7
227321,747,10
269962,747,8
11143,747,10
284712,747,9
488533,747,10
551517,747,7
349580,747,5
420323,747,10
380458,747,5
509062,747,6
307013,747,10
527709,747,10
370036,747,10
232117,5562,8
275353,747,9
17157,747,10
61934,747,10
111439,2552,10
165544,747,10
511349,747,10
441735,747,4
61210,747,10
118015,747,10
49890,747,10
512363,747,7
198549,747,9
430274,747,10
228405,4486,9
36807,747,9
106048,747,10
244887,270,10
446393,747,10
478436,747,9
468233,747,8
375099,747,10
33902,747,10
542136,5648,10
196133,747,8
78256,747,10
520752,747,10
410373,747,10
395050,728,10
225311,747,10
467609,747,10
378960,747,4
372370,747,8
313151,747,10
498061,747,4
249073,8210,9
519067,747,10
451377,747,10
271878,747,10
68425,747,10
64356,747,8
484961,747,10
406512,747,9
547003,747,10
70682,747,9
587153,747,9
134984,8064,10
207614,747,8
462959,747,10
205171,747,10
378684,747,10
318821,747,9
98703,747,10
225665,747,4
345151,10062,4
518220,747,10
434479,747,10
98685,747,10
306910,747,10
171970,747,10
349989,747,9
443913,270,7
452326,4031,4
510047,747,10
525469,747,10
206793,747,10
260199,747,10
347394,747,6
129829,747,10
317328,747,10
345101,747,10
228966,747,7
552773,7006,2
568614,747,8
42324,747,10
268582,747,9
163694,747,10
211355,747,9
106473,747,6
161394,747,10
193691,747,8
506006,747,10
397511,747,8
106203,747,10
133632,747,9
445827,747,7
126382,747,9
14928,747,10
148850,747,10
523920,747,6
562644,747,9
272149,747,4
54873,747,10
270440,747,10
508552,747,10
287920,747,9
546265,747,3
320773,747,9
351499,747,10
110632,2163,7
208211,747,10
30213,747,10
465928,747,10
164427,747,8
241237,747,9
277683,747,10
458317,747,5
114618,747,6
29445,747,10
298139,747,9
300598,747,9
568604,747,10
228657,747,10
129271,747,9
332141,747,10
157458,747,6
414178,747,9
390975,3198,10
528201,747,10
500637,747,10
142007,747,9
318723,747,9
432611,747,8
508756,747,8
336543,747,10
425370,747,10
433312,747,10
174734,8301,8
518022,747,9
445901,747,10
407445,747,10
415295,747,4
470875,747,9
70365,747,8
93320,747,10
234060,747,8
525765,747,9
263816,747,10
57069,747,10
449950,747,9
585287,747,8
151066,747,10
447164,747,10
374825,747,10
475806,747,10
255592,747,10
325551,747,8
435815,747,9
169900,747,10
460411,747,10
570481,1642,7
121361,747,9
536239,747,8
83416,747,9
236816,747,5
127360,747,9
141988,747,10
530646,747,10
181362,747,9
413357,747,10
562218,747,10
336858,747,10
196906,747,8
268266,747,10
333316,6551,10
546459,747,7
287624,747,10
513763,747,9
296800,747,10
421740,747,10
452247,747,8
483644,747,10
302186,747,8
222048,747,8
436538,747,10
145571,747,10
308268,747,10
315109,40,10
330332,747,8
537282,747,10
60992,747,10
151810,747,4
114510,747,10
383725,747,9
593127,747,8
459949,747,9
438888,747,9
499985,747,10
276403,747,10
523977,747,10
123350,747,10
471522,7036,7
28052,7200,10
390741,747,10
300929,747,10
76178,747,8
190333,2231,10
380876,747,10
390975,2308,10
392174,747,9
354793,747,10
190808,747,7
520618,747,8
412961,747,10
46893,747,10
565884,747,10
578913,747,10
380174,747,10
302238,5867,8
216773,7632,9
174879,747,8
53883,747,8
396324,747,10
591502,747,9
76327,747,10
44315,747,10
10869,747,10
527612,747,10
477140,747,9
439541,747,10
225928,6398,8
30891,747,10
279264,747,10
147246,747,10
474435,747,10
226153,747,10
61292,747,9
468727,747,10
272181,747,4
464997,747,10
192274,747,10
404246,2993,10
350354,747,8
52781,747,10
137892,747,10
262015,747,10
412663,747,10
24906,747,10
76683,747,10
302030,5407,5
199378,747,9
445561,1386,10
377694,747,9
493594,747,9
276984,747,9
459033,747,8
354255,8563,10
387836,747,10
61542,747,10
59123,747,7
125009,747,8
432060,747,10
565530,747,10
368417,747,10
209886,747,10
214290,747,10
187217,747,8
568067,747,10
194541,2642,10
122263,747,10
48685,747,10
85079,747,10
15101,747,6
559326,747,10
295618,747,10
321814,1086,10
301998,747,8
305435,747,7
226482,747,9
180725,747,10
280013,747,10
487205,747,10
151190,747,9
149590,747,10
99477,747,10
93862,747,10
410459,747,8
16250,747,10
574681,747,8
469126,747,10
166405,747,10
405357,747,9
351219,747,9
278027,747,4
459968,747,9
313733,747,8
464189,747,8
272847,747,4
554347,747,10
103497,747,10
4418,747,4
205175,747,10
84680,747,6
558430,747,6
184274,747,9
236061,747,10
389431,747,4
85973,747,10
369463,747,10
216510,747,10
18673,747,10
218093,747,10
472369,747,10
483636,747,8
107115,747,10
27413,6374,5
164144,747,9
351964,747,10
307472,747,10
334683,747,10
291633,5591,8
386367,747,10
19384,747,8
289224,747,8
515132,747,7
103660,747,9
511062,747,9
420711,747,9
327655,747,10
262554,747,8
418686,7200,10
171729,747,10
209123,747,10
55785,747,9
443464,747,8
249935,747,9
31755,747,8
120904,747,10
570662,747,10
454116,747,10
19896,747,10
432380,747,10
453475,747,10
256446,747,10
313488,747,9
303967,747,8
90398,747,10
357062,747,10
72044,747,10
397610,747,9
238862,747,9
37153,747,10
122600,747,8
262957,747,8
453976,747,10
484832,747,10
242485,747,10
537549,747,6
97731,747,10
351807,747,10
416366,747,10
321793,747,8
435385,747,8
465385,747,8
182539,747,10
484506,747,2
242,747,8
239420,747,8
297457,747,10
350435,747,8
244977,747,10
458160,747,8
552202,747,10
405530,747,10
324939,747,10
375519,747,10
374828,747,10
124874,747,8
174788,747,10
83438,747,10
198071,747,10
472849,747,9
228551,747,9
591147,3861,10
227396,747,10
423060,747,10
96826,747,10
401151,747,10
452206,4187,10
85924,747,10
169799,747,10
244887,747,10
527333,747,10
220116,1557,10
461047,747,10
581244,747,9
441399,747,10
423484,747,10
409057,747,4
182562,747,7
173166,747,8
243124,747,10
76219,747,10
587398,1034,8
89693,747,9
111573,747,10
54310,747,10
269402,747,2
31088,747,10
105356,747,10
456178,747,10
49339,747,10
52050,3903,4
469748,747,10
439194,747,8
181542,747,8
19008,747,6
325698,747,9
559084,6500,10
118652,747,10
21263,747,10
577264,747,10
71995,747,10
279534,747,10
583618,747,6
108370,747,8
77020,747,10
100586,747,4
28377,747,9
435096,747,8
306013,747,10
48513,747,10
154041,747,10
221620,747,10
276997,747,10
19636,747,8
309339,747,9
143404,747,10
307872,747,10
518728,747,8
539458,747,4
543570,1713,4
227900,747,8
121885,747,9
564856,747,10
152842,747,10
311145,747,10
496823,747,10
23968,747,8
258719,747,10
348261,747,10
374820,747,6
266989,747,10
487106,747,10
105239,747,10
176943,747,10
18955,747,4
196048,747,8
450816,747,4
87684,747,2
512599,747,10
466011,7811,10
140954,2217,9
78833,747,9
322841,747,10
35404,747,10
448870,747,5
365395,747,10
585330,747,6
141525,747,10
188295,747,10
268159,747,10
290389,747,10
307289,747,9
414103,747,4
282639,747,10
244525,747,9
553605,747,7
199023,5441,7
304599,747,9
173865,3958,10
570041,7632,10
77615,325,10
270442,3232,8
23314,747,10
370662,747,9
42086,747,10
22012,747,10
486594,747,8
568570,747,10
264231,747,8
572433,747,4
479348,747,9
374151,747,10
8326,747,10
30071,7834,10
6285,747,10
552035,747,10
407995,747,10
242541,747,9
6568,747,10
60596,747,10
457623,747,10
553494,747,10
102596,747,9
213728,747,9
29569,747,10
237882,747,10
41419,747,9
372120,747,10
121347,747,9
94494,747,10
190367,747,7
157450,747,10
61219,468,5
533399,747,10
408585,747,10
379753,747,8
58952,747,10
15158,747,10
414379,747,10
281906,747,10
481941,747,10
255947,3162,3
439541,2622,8
574803,747,9
134407,747,10
542614,747,10
161977,747,10
179806,2622,8
144799,747,8
290685,747,10
176333,747,8
130136,747,9
153806,747,4
9463,747,10
129978,747,10
464704,8968,10
381182,747,9
66570,747,10
437498,3162,5
343560,747,9
527586,747,10
277489,747,8
161157,747,10
537756,10166,10
585570,747,9
305338,747,10
451467,747,9
56628,747,10
79147,747,9
496257,747,7
364202,747,8
260033,747,9
425818,747,10
391283,747,10
60421,747,10
238827,747,6
324599,747,8
373665,747,9
533556,747,10
194126,747,10
514110,747,10
400408,747,10
554662,747,10
568440,747,10
388826,747,10
311561,747,10
67570,747,10
163875,747,10
228712,747,10
10429,747,10
195410,4683,7
133475,747,10
469539,747,10
244355,747,10
784,747,10
106584,747,5
575762,747,10
246815,747,10
283681,747,5
298995,747,10
508586,747,10
213757,747,8
208375,747,4
266437,747,9
257502,747,9
238463,747,10
442173,747,9
316120,747,10
464890,4886,8
562337,747,10
503999,747,10
79197,747,9
273238,2767,7
543704,747,10
57473,747,10
568024,747,10
6261,747,9
288273,747,8
450706,5988,9
503791,747,8
199697,6730,9
301791,747,10
521285,747,10
349827,747,6
323742,747,9
92469,747,10
542787,7632,9
146350,747,10
192005,747,10
482431,6949,2
543523,747,10
419444,747,6
353294,747,10
428082,747,10
297428,747,10
259562,747,10
171810,747,9
584721,747,10
578605,747,9
281204,747,9
362001,747,10
343856,747,10
527368,747,10
219413,747,6
111562,747,7
193847,747,10
111079,747,8
474026,747,10
565423,747,5
313162,747,10
236242,747,8
586690,189,8
80974,747,10
566757,747,10
555772,747,10
165301,747,10
220491,747,8
194515,747,10
362969,747,10
406897,747,10
348563,747,6
92999,747,10
549575,747,9
374493,747,10
104263,9392,6
496950,747,10
257607,747,10
372650,747,10
245870,747,9
428263,747,10
571414,747,10
331472,747,8
210810,747,8
1828,747,10
412750,747,10
105436,747,7
272477,747,5
70228,747,10
325476,747,10
581992,747,9
449356,747,10
322417,747,10
37376,747,10
588521,747,10
118777,747,10
389912,747,10
412654,747,10
240948,747,9
389283,747,9
425983,747,9
390232,747,10
2052,747,10
523216,747,8
204266,747,8
11587,4574,8
195942,747,10
82774,747,9
361911,747,8
316293,747,8
271813,747,10
173418,747,8
3417,747,10
108428,747,10
248059,747,10
375480,747,10
368906,747,10
322825,747,6
399816,747,10
26339,747,9
17781,747,10
5428,747,9
235937,747,10
413864,747,10
108427,747,6
442414,747,8
132349,9718,8
521674,747,9
345973,747,2
119469,747,10
211714,747,10
244553,747,9
580280,5903,8
462364,747,10
151726,747,10
94723,747,9
400945,747,7
303873,747,9
564628,747,10
551547,747,8
332108,747,9
482357,747,10
374719,747,10
315805,747,10
129810,7632,8
292844,747,10
198173,747,10
143055,747,5
580559,747,10
93447,747,8
341752,747,8
66929,747,10
43142,747,9
492226,747,10
491691,747,9
352890,747,8
188896,747,8
406906,747,10
448763,747,10
478060,747,9
286481,747,6
138777,747,10
287105,747,10
439542,747,8
122965,747,9
45267,4802,5
103193,1654,10
41306,747,9
40425,747,9
500785,747,10
297524,747,10
222354,747,9
147284,747,10
58782,747,10
554180,747,10
199978,747,9
89705,747,10
280031,747,8
348079,747,7
530890,747,9
61665,747,4
114617,747,8
14937,747,9
549672,747,10
210732,747,7
288214,747,8
86239,747,10
36977,747,10
526261,747,10
352486,747,8
137093,747,10
402455,747,9
23366,747,8
551622,747,10
563508,747,10
146949,747,5
228708,747,10
284648,747,10
529953,747,7
443709,747,9
416709,747,10
555106,747,10
372886,747,10
48295,747,10
16732,747,10
416893,747,10
422023,747,10
453604,747,3
550143,747,8
160492,747,8
75327,747,9
290826,747,8
485975,747,8
265391,3469,10
510906,747,8
224538,747,10
513570,747,9
265226,747,10
380338,747,9
77625,747,10
368038,747,10
193933,7200,9
132100,747,9
334408,747,10
2985,747,10
493789,747,10
129637,747,10
224782,747,10
90841,747,10
422669,747,8
245739,747,10
372858,747,9
331188,747,10
15359,747,10
3611,40,9
64675,747,10
91026,747,10
19919,747,10
241519,747,10
490800,747,10
129394,747,10
482299,747,10
219500,747,10
199644,631,7
352894,747,4
305337,747,10
407513,8654,6
428293,747,8
171832,747,10
435147,747,6
199783,747,10
11386,747,10
554517,747,8
317824,747,10
118415,747,10
327439,747,10
5599,747,8
107903,747,8
356105,747,10
205748,747,10
190829,747,9
461014,747,4
451968,747,8
225468,747,10
190265,747,9
70440,747,10
387107,6858,8
278593,2604,10
29621,747,10
216749,747,8
505692,747,10
405808,747,10
188166,747,8
548478,747,10
119542,747,10
390468,747,10
473217,747,10
215634,747,10
195410,747,10
205966,747,9
303178,7271,6
448772,747,8
256656,747,10
324490,747,8
416015,747,10
500326,747,8
498292,747,8
477657,747,10
374748,747,6
128246,747,10
136409,747,10
74139,747,10
552593,747,9
160811,747,10
515771,747,10
137663,747,9
285935,4683,10
214877,747,10
567564,747,6
466211,747,8
576226,7987,6
379738,747,10
368810,747,10
300945,747,10
489657,747,10
55749,747,10
423767,747,10
184899,747,10
518984,747,5
277008,747,10
49078,7632,10
279235,747,4
148042,747,10
469271,747,7
581210,6730,8
112920,747,10
500519,747,10
408861,747,10
285151,747,9
157686,747,10
395181,747,10
465568,747,10
558917,747,10
110222,747,7
300987,747,10
365923,747,10
440355,984,7
427192,747,10
165174,747,8
61666,747,10
459652,1642,8
202606,747,7
137196,747,10
349401,747,10
414232,2604,10
507080,747,10
328440,747,10
129810,9685,8
313209,747,6
401645,747,5
208968,747,8
488635,747,10
548831,747,6
122246,747,10
530642,747,10
78334,747,10
505528,747,8
215817,747,8
586882,747,10
393859,747,8
472085,747,10
395312,747,7
204942,747,10
95277,747,9
402065,747,8
510455,747,8
686,747,8
177260,747,10
240471,747,7
184154,747,7
276862,747,10
110358,747,10
395678,747,10
243980,747,4
242281,747,10
166268,747,10
256294,747,10
176534,747,10
17130,747,10
457479,747,10
384515,747,8
471152,747,10
83421,747,10
510102,747,8
495423,747,9
178727,747,10
567618,747,4
253041,747,9
154735,747,5
90589,747,8
407502,747,9
155826,747,10
109911,747,6
575853,747,10
255497,747,9
473822,747,8
203401,747,10
316823,747,10
179272,747,6
508856,747,10
72415,747,6
554344,747,8
520754,747,9
122727,747,9
62939,747,8
370039,747,10
504523,747,9
579797,747,5
486434,747,10
446135,747,10
356514,747,9
528986,747,4
183821,747,10
240955,747,8
248197,747,9
560872,747,8
20015,747,10
69982,747,10
550048,747,10
175534,747,10
12837,747,9
172830,747,10
496249,747,7
236564,7834,10
217420,747,9
136756,747,8
505036,747,9
406015,747,10
492771,747,9
508346,747,10
289369,747,10
208182,747,10
476714,747,10
585320,1385,10
300982,747,8
555615,747,10
55404,747,9
435439,747,10
73387,747,9
464102,747,10
459255,747,2
374999,747,10
24183,747,10
32553,747,8
488713,747,9
546023,747,8
53435,747,9
463604,747,8
437607,747,10
201853,747,9
577631,7036,5
589684,747,9
12609,747,8
285077,6164,10
103051,747,8
122133,747,9
171537,747,10
55157,747,10
452088,747,10
221641,747,7
185757,747,10
435694,747,10
51260,747,8
62600,747,9
452890,747,10
512900,6199,8
496915,747,10
5718,747,10
58746,747,4
123860,747,8
72124,747,5
345469,747,9
205581,747,10
478647,5562,6
215531,747,10
468448,747,10
409199,747,10
183600,10016,9
268649,747,10
445299,747,9
324290,747,9
328961,747,6
557358,747,10
19860,747,9
8552,747,9
74820,747,10
392951,747,10
509885,747,9
38316,2636,10
24124,747,9
267176,747,9
200896,747,5
141012,747,10
92418,747,10
467950,747,9
472000,747,10
286892,747,10
215187,747,8
140845,747,8
575456,747,10
195039,747,9
557341,747,9
156665,747,10
342309,1375,10
536876,747,10
373225,747,8
237929,747,10
574089,747,10
250517,747,7
426342,747,4
72123,747,8
136814,747,10
394740,747,10
185827,747,10
455183,747,10
120681,747,10
471030,747,4
184243,747,4
566101,747,10
258710,747,10
5608,747,9
402950,747,9
384199,747,9
273516,747,9
354255,747,8
418333,747,10
60608,747,9
208424,747,10
549225,747,10
588842,747,8
567017,747,10
318250,747,9
99999,747,3
138130,3903,9
338492,6730,8
459348,747,10
394008,747,9
561424,747,10
234518,747,10
405579,8075,6
2972,747,9
